Batch_ID,SKU,Batch_Quantity,Batch_Received_Date,Expiry_Date
BATCH_01101,SKU_0126,87,2023-02-15 20:00:00,2023-04-02 20:00:00
BATCH_01102,SKU_0262,34,2023-02-15 21:00:00,2023-07-25 21:00:00
BATCH_01103,SKU_0084,266,2023-02-15 22:00:00,2023-06-04 22:00:00
BATCH_01104,SKU_0352,257,2023-02-15 23:00:00,2023-05-10 23:00:00
BATCH_01105,SKU_0346,172,2023-02-16 00:00:00,2023-04-27 00:00:00
BATCH_01106,SKU_0181,141,2023-02-16 01:00:00,2024-02-08 01:00:00
BATCH_01107,SKU_0298,202,2023-02-16 02:00:00,2023-08-30 02:00:00
BATCH_01108,SKU_0375,187,2023-02-16 03:00:00,2024-02-15 03:00:00
BATCH_01109,SKU_0165,209,2023-02-16 04:00:00,2023-06-20 04:00:00
BATCH_01110,SKU_0176,247,2023-02-16 05:00:00,2023-06-06 05:00:00
BATCH_01111,SKU_0139,143,2023-02-16 06:00:00,2023-04-23 06:00:00
BATCH_01112,SKU_0365,175,2023-02-16 07:00:00,2023-10-29 07:00:00
BATCH_01113,SKU_0019,93,2023-02-16 08:00:00,2023-09-17 08:00:00
BATCH_01114,SKU_0383,116,2023-02-16 09:00:00,2023-12-12 09:00:00
BATCH_01115,SKU_0296,67,2023-02-16 10:00:00,2023-04-27 10:00:00
BATCH_01116,SKU_0215,122,2023-02-16 11:00:00,2023-03-18 11:00:00
BATCH_01117,SKU_0361,25,2023-02-16 12:00:00,2023-07-30 12:00:00
BATCH_01118,SKU_0042,68,2023-02-16 13:00:00,2023-07-16 13:00:00
BATCH_01119,SKU_0192,222,2023-02-16 14:00:00,2023-06-06 14:00:00
BATCH_01120,SKU_0060,277,2023-02-16 15:00:00,2023-08-30 15:00:00
BATCH_01121,SKU_0350,244,2023-02-16 16:00:00,2024-01-12 16:00:00
BATCH_01122,SKU_0092,72,2023-02-16 17:00:00,2024-01-22 17:00:00
BATCH_01123,SKU_0033,77,2023-02-16 18:00:00,2023-10-17 18:00:00
BATCH_01124,SKU_0315,272,2023-02-16 19:00:00,2023-04-16 19:00:00
BATCH_01125,SKU_0292,95,2023-02-16 20:00:00,2023-10-28 20:00:00
BATCH_01126,SKU_0108,47,2023-02-16 21:00:00,2023-06-02 21:00:00
BATCH_01127,SKU_0044,54,2023-02-16 22:00:00,2023-04-08 22:00:00
BATCH_01128,SKU_0230,14,2023-02-16 23:00:00,2023-10-01 23:00:00
BATCH_01129,SKU_0227,247,2023-02-17 00:00:00,2023-10-26 00:00:00
BATCH_01130,SKU_0157,75,2023-02-17 01:00:00,2023-10-11 01:00:00
BATCH_01131,SKU_0242,299,2023-02-17 02:00:00,2023-09-08 02:00:00
BATCH_01132,SKU_0042,259,2023-02-17 03:00:00,2023-03-31 03:00:00
BATCH_01133,SKU_0057,107,2023-02-17 04:00:00,2024-02-04 04:00:00
BATCH_01134,SKU_0301,246,2023-02-17 05:00:00,2023-03-26 05:00:00
BATCH_01135,SKU_0182,153,2023-02-17 06:00:00,2023-11-09 06:00:00
BATCH_01136,SKU_0166,197,2023-02-17 07:00:00,2023-10-25 07:00:00
BATCH_01137,SKU_0398,271,2023-02-17 08:00:00,2024-02-01 08:00:00
BATCH_01138,SKU_0275,123,2023-02-17 09:00:00,2023-11-14 09:00:00
BATCH_01139,SKU_0378,94,2023-02-17 10:00:00,2023-11-20 10:00:00
BATCH_01140,SKU_0340,163,2023-02-17 11:00:00,2023-12-21 11:00:00
BATCH_01141,SKU_0374,117,2023-02-17 12:00:00,2023-06-30 12:00:00
BATCH_01142,SKU_0336,231,2023-02-17 13:00:00,2023-12-07 13:00:00
BATCH_01143,SKU_0059,194,2023-02-17 14:00:00,2023-06-03 14:00:00
BATCH_01144,SKU_0349,228,2023-02-17 15:00:00,2023-07-19 15:00:00
BATCH_01145,SKU_0122,156,2023-02-17 16:00:00,2023-12-09 16:00:00
BATCH_01146,SKU_0347,103,2023-02-17 17:00:00,2024-01-13 17:00:00
BATCH_01147,SKU_0116,195,2023-02-17 18:00:00,2023-11-13 18:00:00
BATCH_01148,SKU_0028,136,2023-02-17 19:00:00,2023-08-26 19:00:00
BATCH_01149,SKU_0198,248,2023-02-17 20:00:00,2023-08-19 20:00:00
BATCH_01150,SKU_0061,282,2023-02-17 21:00:00,2023-11-30 21:00:00
BATCH_01151,SKU_0260,290,2023-02-17 22:00:00,2023-06-08 22:00:00
BATCH_01152,SKU_0323,157,2023-02-17 23:00:00,2023-07-12 23:00:00
BATCH_01153,SKU_0118,108,2023-02-18 00:00:00,2023-07-22 00:00:00
BATCH_01154,SKU_0052,140,2023-02-18 01:00:00,2023-08-14 01:00:00
BATCH_01155,SKU_0286,100,2023-02-18 02:00:00,2023-09-11 02:00:00
BATCH_01156,SKU_0083,85,2023-02-18 03:00:00,2024-01-29 03:00:00
BATCH_01157,SKU_0118,24,2023-02-18 04:00:00,2023-07-22 04:00:00
BATCH_01158,SKU_0054,100,2023-02-18 05:00:00,2023-09-05 05:00:00
BATCH_01159,SKU_0370,264,2023-02-18 06:00:00,2023-10-01 06:00:00
BATCH_01160,SKU_0098,226,2023-02-18 07:00:00,2023-04-28 07:00:00
BATCH_01161,SKU_0337,119,2023-02-18 08:00:00,2023-05-25 08:00:00
BATCH_01162,SKU_0141,40,2023-02-18 09:00:00,2023-12-14 09:00:00
BATCH_01163,SKU_0205,116,2023-02-18 10:00:00,2023-03-30 10:00:00
BATCH_01164,SKU_0235,138,2023-02-18 11:00:00,2024-01-03 11:00:00
BATCH_01165,SKU_0100,58,2023-02-18 12:00:00,2023-10-18 12:00:00
BATCH_01166,SKU_0126,37,2023-02-18 13:00:00,2023-12-26 13:00:00
BATCH_01167,SKU_0183,126,2023-02-18 14:00:00,2023-10-22 14:00:00
BATCH_01168,SKU_0170,28,2023-02-18 15:00:00,2023-05-19 15:00:00
BATCH_01169,SKU_0361,27,2023-02-18 16:00:00,2023-07-27 16:00:00
BATCH_01170,SKU_0058,47,2023-02-18 17:00:00,2023-09-21 17:00:00
BATCH_01171,SKU_0360,227,2023-02-18 18:00:00,2023-08-09 18:00:00
BATCH_01172,SKU_0320,114,2023-02-18 19:00:00,2023-09-08 19:00:00
BATCH_01173,SKU_0158,106,2023-02-18 20:00:00,2023-03-28 20:00:00
BATCH_01174,SKU_0342,299,2023-02-18 21:00:00,2023-09-24 21:00:00
BATCH_01175,SKU_0322,141,2023-02-18 22:00:00,2023-07-13 22:00:00
BATCH_01176,SKU_0137,212,2023-02-18 23:00:00,2023-12-05 23:00:00
BATCH_01177,SKU_0315,176,2023-02-19 00:00:00,2023-07-17 00:00:00
BATCH_01178,SKU_0343,82,2023-02-19 01:00:00,2023-07-22 01:00:00
BATCH_01179,SKU_0383,87,2023-02-19 02:00:00,2023-08-30 02:00:00
BATCH_01180,SKU_0120,241,2023-02-19 03:00:00,2023-05-31 03:00:00
BATCH_01181,SKU_0087,107,2023-02-19 04:00:00,2023-09-24 04:00:00
BATCH_01182,SKU_0002,171,2023-02-19 05:00:00,2023-09-27 05:00:00
BATCH_01183,SKU_0106,195,2023-02-19 06:00:00,2023-08-23 06:00:00
BATCH_01184,SKU_0280,89,2023-02-19 07:00:00,2023-07-30 07:00:00
BATCH_01185,SKU_0375,194,2023-02-19 08:00:00,2023-11-10 08:00:00
BATCH_01186,SKU_0197,137,2023-02-19 09:00:00,2023-11-24 09:00:00
BATCH_01187,SKU_0047,197,2023-02-19 10:00:00,2024-02-14 10:00:00
BATCH_01188,SKU_0174,208,2023-02-19 11:00:00,2023-07-16 11:00:00
BATCH_01189,SKU_0180,173,2023-02-19 12:00:00,2023-10-14 12:00:00
BATCH_01190,SKU_0181,272,2023-02-19 13:00:00,2023-11-24 13:00:00
BATCH_01191,SKU_0087,201,2023-02-19 14:00:00,2023-09-24 14:00:00
BATCH_01192,SKU_0217,206,2023-02-19 15:00:00,2023-04-09 15:00:00
BATCH_01193,SKU_0296,199,2023-02-19 16:00:00,2023-09-17 16:00:00
BATCH_01194,SKU_0173,219,2023-02-19 17:00:00,2023-05-06 17:00:00
BATCH_01195,SKU_0355,237,2023-02-19 18:00:00,2023-04-10 18:00:00
BATCH_01196,SKU_0316,15,2023-02-19 19:00:00,2023-11-01 19:00:00
BATCH_01197,SKU_0345,36,2023-02-19 20:00:00,2023-11-14 20:00:00
BATCH_01198,SKU_0288,232,2023-02-19 21:00:00,2023-07-06 21:00:00
BATCH_01199,SKU_0353,78,2023-02-19 22:00:00,2023-12-25 22:00:00
BATCH_01200,SKU_0120,30,2023-02-19 23:00:00,2023-03-23 23:00:00
BATCH_01201,SKU_0122,195,2023-02-20 00:00:00,2023-05-18 00:00:00
BATCH_01202,SKU_0158,180,2023-02-20 01:00:00,2024-01-28 01:00:00
BATCH_01203,SKU_0315,79,2023-02-20 02:00:00,2023-09-23 02:00:00
BATCH_01204,SKU_0128,10,2023-02-20 03:00:00,2023-08-04 03:00:00
BATCH_01205,SKU_0222,42,2023-02-20 04:00:00,2023-11-27 04:00:00
BATCH_01206,SKU_0193,206,2023-02-20 05:00:00,2023-04-16 05:00:00
BATCH_01207,SKU_0106,234,2023-02-20 06:00:00,2023-03-31 06:00:00
BATCH_01208,SKU_0025,202,2023-02-20 07:00:00,2023-04-15 07:00:00
BATCH_01209,SKU_0386,284,2023-02-20 08:00:00,2023-08-19 08:00:00
BATCH_01210,SKU_0053,265,2023-02-20 09:00:00,2023-06-02 09:00:00
BATCH_01211,SKU_0252,86,2023-02-20 10:00:00,2023-09-09 10:00:00
BATCH_01212,SKU_0213,154,2023-02-20 11:00:00,2023-11-08 11:00:00
BATCH_01213,SKU_0173,297,2023-02-20 12:00:00,2023-06-15 12:00:00
BATCH_01214,SKU_0392,20,2023-02-20 13:00:00,2023-10-10 13:00:00
BATCH_01215,SKU_0121,91,2023-02-20 14:00:00,2023-07-09 14:00:00
BATCH_01216,SKU_0266,227,2023-02-20 15:00:00,2023-08-05 15:00:00
BATCH_01217,SKU_0080,144,2023-02-20 16:00:00,2024-02-14 16:00:00
BATCH_01218,SKU_0321,277,2023-02-20 17:00:00,2024-01-22 17:00:00
BATCH_01219,SKU_0159,227,2023-02-20 18:00:00,2024-01-13 18:00:00
BATCH_01220,SKU_0059,105,2023-02-20 19:00:00,2023-04-01 19:00:00
BATCH_01221,SKU_0126,131,2023-02-20 20:00:00,2023-07-07 20:00:00
BATCH_01222,SKU_0143,234,2023-02-20 21:00:00,2023-06-21 21:00:00
BATCH_01223,SKU_0241,207,2023-02-20 22:00:00,2023-09-12 22:00:00
BATCH_01224,SKU_0167,107,2023-02-20 23:00:00,2023-09-28 23:00:00
BATCH_01225,SKU_0256,59,2023-02-21 00:00:00,2023-11-11 00:00:00
BATCH_01226,SKU_0304,230,2023-02-21 01:00:00,2024-01-18 01:00:00
BATCH_01227,SKU_0047,172,2023-02-21 02:00:00,2023-07-21 02:00:00
BATCH_01228,SKU_0396,245,2023-02-21 03:00:00,2023-11-06 03:00:00
BATCH_01229,SKU_0184,92,2023-02-21 04:00:00,2024-01-04 04:00:00
BATCH_01230,SKU_0237,185,2023-02-21 05:00:00,2023-06-08 05:00:00
BATCH_01231,SKU_0133,268,2023-02-21 06:00:00,2023-12-26 06:00:00
BATCH_01232,SKU_0172,137,2023-02-21 07:00:00,2023-07-05 07:00:00
BATCH_01233,SKU_0007,282,2023-02-21 08:00:00,2024-02-05 08:00:00
BATCH_01234,SKU_0229,128,2023-02-21 09:00:00,2023-04-05 09:00:00
BATCH_01235,SKU_0057,232,2023-02-21 10:00:00,2024-01-11 10:00:00
BATCH_01236,SKU_0222,107,2023-02-21 11:00:00,2023-09-05 11:00:00
BATCH_01237,SKU_0350,14,2023-02-21 12:00:00,2023-11-16 12:00:00
BATCH_01238,SKU_0049,32,2023-02-21 13:00:00,2023-08-08 13:00:00
BATCH_01239,SKU_0334,29,2023-02-21 14:00:00,2023-09-13 14:00:00
BATCH_01240,SKU_0002,36,2023-02-21 15:00:00,2024-01-05 15:00:00
BATCH_01241,SKU_0102,284,2023-02-21 16:00:00,2023-12-25 16:00:00
BATCH_01242,SKU_0351,293,2023-02-21 17:00:00,2024-01-21 17:00:00
BATCH_01243,SKU_0068,192,2023-02-21 18:00:00,2023-10-23 18:00:00
BATCH_01244,SKU_0272,65,2023-02-21 19:00:00,2023-09-04 19:00:00
BATCH_01245,SKU_0071,51,2023-02-21 20:00:00,2023-05-16 20:00:00
BATCH_01246,SKU_0369,194,2023-02-21 21:00:00,2024-01-03 21:00:00
BATCH_01247,SKU_0369,32,2023-02-21 22:00:00,2023-08-19 22:00:00
BATCH_01248,SKU_0131,123,2023-02-21 23:00:00,2023-09-18 23:00:00
BATCH_01249,SKU_0248,144,2023-02-22 00:00:00,2023-05-08 00:00:00
BATCH_01250,SKU_0299,34,2023-02-22 01:00:00,2023-04-09 01:00:00
BATCH_01251,SKU_0391,65,2023-02-22 02:00:00,2023-10-22 02:00:00
BATCH_01252,SKU_0154,198,2023-02-22 03:00:00,2023-09-05 03:00:00
BATCH_01253,SKU_0366,99,2023-02-22 04:00:00,2023-09-03 04:00:00
BATCH_01254,SKU_0143,138,2023-02-22 05:00:00,2023-12-14 05:00:00
BATCH_01255,SKU_0096,83,2023-02-22 06:00:00,2023-10-19 06:00:00
BATCH_01256,SKU_0194,151,2023-02-22 07:00:00,2023-12-19 07:00:00
BATCH_01257,SKU_0089,74,2023-02-22 08:00:00,2023-12-14 08:00:00
BATCH_01258,SKU_0371,170,2023-02-22 09:00:00,2023-06-30 09:00:00
BATCH_01259,SKU_0111,131,2023-02-22 10:00:00,2023-07-08 10:00:00
BATCH_01260,SKU_0153,24,2023-02-22 11:00:00,2023-08-04 11:00:00
BATCH_01261,SKU_0356,215,2023-02-22 12:00:00,2023-07-02 12:00:00
BATCH_01262,SKU_0067,88,2023-02-22 13:00:00,2024-01-06 13:00:00
BATCH_01263,SKU_0345,293,2023-02-22 14:00:00,2023-09-24 14:00:00
BATCH_01264,SKU_0390,32,2023-02-22 15:00:00,2023-10-15 15:00:00
BATCH_01265,SKU_0171,276,2023-02-22 16:00:00,2023-12-16 16:00:00
BATCH_01266,SKU_0333,181,2023-02-22 17:00:00,2023-08-17 17:00:00
BATCH_01267,SKU_0347,260,2023-02-22 18:00:00,2023-07-17 18:00:00
BATCH_01268,SKU_0005,234,2023-02-22 19:00:00,2023-11-18 19:00:00
BATCH_01269,SKU_0397,159,2023-02-22 20:00:00,2023-06-11 20:00:00
BATCH_01270,SKU_0188,45,2023-02-22 21:00:00,2023-06-03 21:00:00
BATCH_01271,SKU_0088,289,2023-02-22 22:00:00,2023-04-20 22:00:00
BATCH_01272,SKU_0339,160,2023-02-22 23:00:00,2023-10-21 23:00:00
BATCH_01273,SKU_0044,264,2023-02-23 00:00:00,2023-03-31 00:00:00
BATCH_01274,SKU_0075,49,2023-02-23 01:00:00,2023-12-18 01:00:00
BATCH_01275,SKU_0291,27,2023-02-23 02:00:00,2023-11-28 02:00:00
BATCH_01276,SKU_0145,288,2023-02-23 03:00:00,2023-03-31 03:00:00
BATCH_01277,SKU_0212,134,2023-02-23 04:00:00,2023-11-27 04:00:00
BATCH_01278,SKU_0210,127,2023-02-23 05:00:00,2023-09-20 05:00:00
BATCH_01279,SKU_0036,50,2023-02-23 06:00:00,2023-11-24 06:00:00
BATCH_01280,SKU_0275,299,2023-02-23 07:00:00,2023-10-17 07:00:00
BATCH_01281,SKU_0285,277,2023-02-23 08:00:00,2024-01-19 08:00:00
BATCH_01282,SKU_0086,178,2023-02-23 09:00:00,2023-06-01 09:00:00
BATCH_01283,SKU_0398,38,2023-02-23 10:00:00,2024-01-20 10:00:00
BATCH_01284,SKU_0077,269,2023-02-23 11:00:00,2023-06-15 11:00:00
BATCH_01285,SKU_0348,183,2023-02-23 12:00:00,2023-11-01 12:00:00
BATCH_01286,SKU_0251,252,2023-02-23 13:00:00,2024-02-09 13:00:00
BATCH_01287,SKU_0305,146,2023-02-23 14:00:00,2023-09-22 14:00:00
BATCH_01288,SKU_0044,214,2023-02-23 15:00:00,2024-02-04 15:00:00
BATCH_01289,SKU_0157,15,2023-02-23 16:00:00,2023-12-07 16:00:00
BATCH_01290,SKU_0366,124,2023-02-23 17:00:00,2023-06-25 17:00:00
BATCH_01291,SKU_0112,219,2023-02-23 18:00:00,2023-12-20 18:00:00
BATCH_01292,SKU_0241,161,2023-02-23 19:00:00,2023-06-22 19:00:00
BATCH_01293,SKU_0073,41,2023-02-23 20:00:00,2023-11-12 20:00:00
BATCH_01294,SKU_0222,80,2023-02-23 21:00:00,2023-07-03 21:00:00
BATCH_01295,SKU_0044,237,2023-02-23 22:00:00,2023-04-27 22:00:00
BATCH_01296,SKU_0400,169,2023-02-23 23:00:00,2023-07-10 23:00:00
BATCH_01297,SKU_0190,17,2023-02-24 00:00:00,2023-10-26 00:00:00
BATCH_01298,SKU_0126,94,2023-02-24 01:00:00,2023-07-05 01:00:00
BATCH_01299,SKU_0004,218,2023-02-24 02:00:00,2023-08-01 02:00:00
BATCH_01300,SKU_0023,158,2023-02-24 03:00:00,2023-12-25 03:00:00
BATCH_01301,SKU_0052,70,2023-02-24 04:00:00,2023-10-18 04:00:00
BATCH_01302,SKU_0080,40,2023-02-24 05:00:00,2023-08-11 05:00:00
BATCH_01303,SKU_0320,14,2023-02-24 06:00:00,2023-04-02 06:00:00
BATCH_01304,SKU_0391,234,2023-02-24 07:00:00,2023-04-15 07:00:00
BATCH_01305,SKU_0101,66,2023-02-24 08:00:00,2024-01-19 08:00:00
BATCH_01306,SKU_0121,245,2023-02-24 09:00:00,2023-10-18 09:00:00
BATCH_01307,SKU_0181,40,2023-02-24 10:00:00,2023-09-13 10:00:00
BATCH_01308,SKU_0196,189,2023-02-24 11:00:00,2023-12-05 11:00:00
BATCH_01309,SKU_0276,191,2023-02-24 12:00:00,2023-06-01 12:00:00
BATCH_01310,SKU_0083,271,2023-02-24 13:00:00,2023-06-27 13:00:00
BATCH_01311,SKU_0178,243,2023-02-24 14:00:00,2023-04-27 14:00:00
BATCH_01312,SKU_0259,177,2023-02-24 15:00:00,2023-10-23 15:00:00
BATCH_01313,SKU_0358,55,2023-02-24 16:00:00,2023-11-19 16:00:00
BATCH_01314,SKU_0308,283,2023-02-24 17:00:00,2023-07-16 17:00:00
BATCH_01315,SKU_0164,156,2023-02-24 18:00:00,2023-10-22 18:00:00
BATCH_01316,SKU_0369,286,2023-02-24 19:00:00,2023-11-25 19:00:00
BATCH_01317,SKU_0217,298,2023-02-24 20:00:00,2023-04-12 20:00:00
BATCH_01318,SKU_0025,248,2023-02-24 21:00:00,2024-02-18 21:00:00
BATCH_01319,SKU_0353,103,2023-02-24 22:00:00,2023-12-05 22:00:00
BATCH_01320,SKU_0067,113,2023-02-24 23:00:00,2023-09-25 23:00:00
BATCH_01321,SKU_0100,194,2023-02-25 00:00:00,2023-05-18 00:00:00
BATCH_01322,SKU_0008,250,2023-02-25 01:00:00,2023-09-15 01:00:00
BATCH_01323,SKU_0311,162,2023-02-25 02:00:00,2024-01-16 02:00:00
BATCH_01324,SKU_0114,93,2023-02-25 03:00:00,2023-08-12 03:00:00
BATCH_01325,SKU_0210,56,2023-02-25 04:00:00,2024-02-21 04:00:00
BATCH_01326,SKU_0301,62,2023-02-25 05:00:00,2024-02-23 05:00:00
BATCH_01327,SKU_0050,221,2023-02-25 06:00:00,2023-07-19 06:00:00
BATCH_01328,SKU_0149,211,2023-02-25 07:00:00,2023-12-14 07:00:00
BATCH_01329,SKU_0173,224,2023-02-25 08:00:00,2023-10-14 08:00:00
BATCH_01330,SKU_0217,70,2023-02-25 09:00:00,2023-10-25 09:00:00
BATCH_01331,SKU_0138,135,2023-02-25 10:00:00,2024-02-02 10:00:00
BATCH_01332,SKU_0043,66,2023-02-25 11:00:00,2024-01-04 11:00:00
BATCH_01333,SKU_0278,272,2023-02-25 12:00:00,2023-05-17 12:00:00
BATCH_01334,SKU_0107,30,2023-02-25 13:00:00,2023-10-21 13:00:00
BATCH_01335,SKU_0345,278,2023-02-25 14:00:00,2023-04-03 14:00:00
BATCH_01336,SKU_0319,46,2023-02-25 15:00:00,2023-05-16 15:00:00
BATCH_01337,SKU_0399,87,2023-02-25 16:00:00,2023-08-10 16:00:00
BATCH_01338,SKU_0149,62,2023-02-25 17:00:00,2023-08-19 17:00:00
BATCH_01339,SKU_0085,186,2023-02-25 18:00:00,2023-06-24 18:00:00
BATCH_01340,SKU_0109,102,2023-02-25 19:00:00,2023-12-24 19:00:00
BATCH_01341,SKU_0350,260,2023-02-25 20:00:00,2024-02-10 20:00:00
BATCH_01342,SKU_0246,199,2023-02-25 21:00:00,2023-06-26 21:00:00
BATCH_01343,SKU_0043,42,2023-02-25 22:00:00,2024-02-22 22:00:00
BATCH_01344,SKU_0336,65,2023-02-25 23:00:00,2023-08-18 23:00:00
BATCH_01345,SKU_0202,223,2023-02-26 00:00:00,2023-06-18 00:00:00
BATCH_01346,SKU_0049,68,2023-02-26 01:00:00,2024-01-22 01:00:00
BATCH_01347,SKU_0092,225,2023-02-26 02:00:00,2023-08-24 02:00:00
BATCH_01348,SKU_0214,160,2023-02-26 03:00:00,2023-05-29 03:00:00
BATCH_01349,SKU_0235,128,2023-02-26 04:00:00,2023-09-13 04:00:00
BATCH_01350,SKU_0135,120,2023-02-26 05:00:00,2023-07-26 05:00:00
BATCH_01351,SKU_0006,256,2023-02-26 06:00:00,2023-12-24 06:00:00
BATCH_01352,SKU_0160,75,2023-02-26 07:00:00,2023-11-21 07:00:00
BATCH_01353,SKU_0087,225,2023-02-26 08:00:00,2023-11-06 08:00:00
BATCH_01354,SKU_0382,176,2023-02-26 09:00:00,2023-11-29 09:00:00
BATCH_01355,SKU_0336,15,2023-02-26 10:00:00,2024-02-20 10:00:00
BATCH_01356,SKU_0303,165,2023-02-26 11:00:00,2023-04-26 11:00:00
BATCH_01357,SKU_0040,193,2023-02-26 12:00:00,2023-11-17 12:00:00
BATCH_01358,SKU_0153,49,2023-02-26 13:00:00,2023-05-28 13:00:00
BATCH_01359,SKU_0068,246,2023-02-26 14:00:00,2023-05-18 14:00:00
BATCH_01360,SKU_0036,181,2023-02-26 15:00:00,2023-07-18 15:00:00
BATCH_01361,SKU_0013,218,2023-02-26 16:00:00,2023-08-14 16:00:00
BATCH_01362,SKU_0046,252,2023-02-26 17:00:00,2024-02-07 17:00:00
BATCH_01363,SKU_0026,66,2023-02-26 18:00:00,2024-01-05 18:00:00
BATCH_01364,SKU_0054,106,2023-02-26 19:00:00,2024-02-19 19:00:00
BATCH_01365,SKU_0363,249,2023-02-26 20:00:00,2024-01-12 20:00:00
BATCH_01366,SKU_0008,109,2023-02-26 21:00:00,2023-06-18 21:00:00
BATCH_01367,SKU_0327,201,2023-02-26 22:00:00,2024-01-20 22:00:00
BATCH_01368,SKU_0244,294,2023-02-26 23:00:00,2023-04-27 23:00:00
BATCH_01369,SKU_0071,147,2023-02-27 00:00:00,2024-02-01 00:00:00
BATCH_01370,SKU_0231,227,2023-02-27 01:00:00,2023-11-16 01:00:00
BATCH_01371,SKU_0026,151,2023-02-27 02:00:00,2023-10-15 02:00:00
BATCH_01372,SKU_0142,251,2023-02-27 03:00:00,2023-07-13 03:00:00
BATCH_01373,SKU_0157,44,2023-02-27 04:00:00,2023-08-16 04:00:00
BATCH_01374,SKU_0034,82,2023-02-27 05:00:00,2023-04-23 05:00:00
BATCH_01375,SKU_0302,282,2023-02-27 06:00:00,2023-10-14 06:00:00
BATCH_01376,SKU_0015,116,2023-02-27 07:00:00,2023-04-26 07:00:00
BATCH_01377,SKU_0162,197,2023-02-27 08:00:00,2023-06-15 08:00:00
BATCH_01378,SKU_0114,270,2023-02-27 09:00:00,2023-10-13 09:00:00
BATCH_01379,SKU_0351,96,2023-02-27 10:00:00,2023-07-28 10:00:00
BATCH_01380,SKU_0075,104,2023-02-27 11:00:00,2023-11-01 11:00:00
BATCH_01381,SKU_0303,20,2023-02-27 12:00:00,2024-02-23 12:00:00
BATCH_01382,SKU_0280,71,2023-02-27 13:00:00,2024-02-26 13:00:00
BATCH_01383,SKU_0362,230,2023-02-27 14:00:00,2023-09-05 14:00:00
BATCH_01384,SKU_0321,257,2023-02-27 15:00:00,2023-04-23 15:00:00
BATCH_01385,SKU_0279,170,2023-02-27 16:00:00,2023-10-28 16:00:00
BATCH_01386,SKU_0120,57,2023-02-27 17:00:00,2023-12-10 17:00:00
BATCH_01387,SKU_0241,124,2023-02-27 18:00:00,2023-07-02 18:00:00
BATCH_01388,SKU_0257,203,2023-02-27 19:00:00,2024-01-30 19:00:00
BATCH_01389,SKU_0087,102,2023-02-27 20:00:00,2024-01-14 20:00:00
BATCH_01390,SKU_0079,176,2023-02-27 21:00:00,2023-07-21 21:00:00
BATCH_01391,SKU_0248,298,2023-02-27 22:00:00,2023-11-10 22:00:00
BATCH_01392,SKU_0201,140,2023-02-27 23:00:00,2023-12-12 23:00:00
BATCH_01393,SKU_0295,136,2023-02-28 00:00:00,2023-05-25 00:00:00
BATCH_01394,SKU_0269,167,2023-02-28 01:00:00,2023-08-22 01:00:00
BATCH_01395,SKU_0103,28,2023-02-28 02:00:00,2023-08-09 02:00:00
BATCH_01396,SKU_0346,283,2023-02-28 03:00:00,2024-01-08 03:00:00
BATCH_01397,SKU_0184,45,2023-02-28 04:00:00,2023-07-19 04:00:00
BATCH_01398,SKU_0201,120,2023-02-28 05:00:00,2023-10-23 05:00:00
BATCH_01399,SKU_0041,210,2023-02-28 06:00:00,2023-09-21 06:00:00
BATCH_01400,SKU_0057,30,2023-02-28 07:00:00,2024-01-29 07:00:00
BATCH_01401,SKU_0307,97,2023-02-28 08:00:00,2023-09-09 08:00:00
BATCH_01402,SKU_0381,23,2023-02-28 09:00:00,2023-04-12 09:00:00
BATCH_01403,SKU_0041,59,2023-02-28 10:00:00,2023-07-09 10:00:00
BATCH_01404,SKU_0068,206,2023-02-28 11:00:00,2024-02-01 11:00:00
BATCH_01405,SKU_0388,88,2023-02-28 12:00:00,2023-11-03 12:00:00
BATCH_01406,SKU_0075,28,2023-02-28 13:00:00,2023-05-07 13:00:00
BATCH_01407,SKU_0350,154,2023-02-28 14:00:00,2023-04-11 14:00:00
BATCH_01408,SKU_0301,95,2023-02-28 15:00:00,2023-10-14 15:00:00
BATCH_01409,SKU_0269,135,2023-02-28 16:00:00,2023-12-01 16:00:00
BATCH_01410,SKU_0200,135,2023-02-28 17:00:00,2023-05-17 17:00:00
BATCH_01411,SKU_0266,293,2023-02-28 18:00:00,2023-10-02 18:00:00
BATCH_01412,SKU_0367,90,2023-02-28 19:00:00,2023-06-01 19:00:00
BATCH_01413,SKU_0338,98,2023-02-28 20:00:00,2024-02-09 20:00:00
BATCH_01414,SKU_0350,270,2023-02-28 21:00:00,2023-06-12 21:00:00
BATCH_01415,SKU_0379,247,2023-02-28 22:00:00,2024-01-15 22:00:00
BATCH_01416,SKU_0075,291,2023-02-28 23:00:00,2023-12-19 23:00:00
BATCH_01417,SKU_0024,233,2023-03-01 00:00:00,2023-05-09 00:00:00
BATCH_01418,SKU_0018,108,2023-03-01 01:00:00,2023-10-19 01:00:00
BATCH_01419,SKU_0259,37,2023-03-01 02:00:00,2023-08-26 02:00:00
BATCH_01420,SKU_0115,19,2023-03-01 03:00:00,2023-04-18 03:00:00
BATCH_01421,SKU_0164,14,2023-03-01 04:00:00,2023-10-08 04:00:00
BATCH_01422,SKU_0373,172,2023-03-01 05:00:00,2023-06-30 05:00:00
BATCH_01423,SKU_0081,165,2023-03-01 06:00:00,2023-04-17 06:00:00
BATCH_01424,SKU_0042,71,2023-03-01 07:00:00,2023-07-11 07:00:00
